student_id,course_id,grade,semester
ST0770,CS019,A,2
ST0770,CS046,B,6
ST0770,CS027,B,6
ST0770,CS032,B,8
ST0770,CS040,B,8
ST0770,CS017,B,5
ST0770,CS000,B,5
ST0770,CS049,B,2
ST0771,CS000,A,4
ST0771,CS036,B,4
ST0771,CS002,B,2
ST0771,CS007,B,6
ST0771,CS029,A,5
ST0771,CS041,A,3
ST0772,CS047,B,5
ST0772,CS043,A,7
ST0772,CS000,B,5
ST0772,CS016,B,8
ST0772,CS038,B,5
ST0773,CS009,A,4
ST0773,CS049,B,7
ST0773,CS034,B,5
ST0773,CS029,A,2
ST0773,CS043,A,6
ST0773,CS017,A,5
ST0773,CS022,A,1
ST0773,CS002,A,3
ST0773,CS040,B,4
ST0773,CS033,B,3
ST0774,CS018,A,8
ST0774,CS004,B,3
ST0774,CS025,A,6
ST0774,CS046,B,1
ST0774,CS006,A,5
ST0774,CS029,A,1
ST0774,CS026,B,3
ST0774,CS020,A,8
ST0774,CS007,B,6
ST0774,CS045,A,3
ST0774,CS028,A,2
ST0775,CS018,B,8
ST0775,CS011,B,7
ST0775,CS016,B,2
ST0775,CS041,A,4
ST0775,CS020,B,3
ST0776,CS036,A,8
ST0776,CS000,A,2
ST0776,CS011,A,7
ST0776,CS010,B,6
ST0776,CS045,B,8
ST0776,CS048,A,6
ST0776,CS001,A,1
ST0776,CS041,B,1
ST0776,CS039,B,7
ST0776,CS043,A,7
ST0776,CS028,A,6
ST0776,CS025,A,7
ST0776,CS029,A,6
ST0776,CS049,A,5
ST0776,CS046,B,2
ST0777,CS043,B,5
ST0777,CS006,B,7
ST0777,CS004,B,2
ST0777,CS029,B,5
ST0777,CS045,A,5
ST0777,CS007,A,5
ST0777,CS037,A,1
ST0777,CS048,B,4
ST0777,CS014,A,4
ST0777,CS021,B,8
ST0777,CS042,B,6
ST0777,CS011,B,6
ST0777,CS019,A,7
ST0777,CS013,B,3
ST0777,CS022,A,5
ST0777,CS012,B,5
ST0777,CS028,A,3
ST0777,CS044,B,2
ST0778,CS009,A,5
ST0778,CS015,B,8
ST0778,CS032,B,4
ST0778,CS043,A,2
ST0778,CS022,A,2
ST0778,CS040,B,8
ST0778,CS042,B,3
ST0778,CS018,A,2
ST0778,CS008,A,1
ST0778,CS037,A,2
ST0778,CS049,B,8
ST0778,CS044,A,6
ST0778,CS005,B,6
ST0779,CS004,B,3
ST0779,CS022,A,3
ST0779,CS049,B,2
ST0779,CS040,B,6
ST0779,CS038,B,5
ST0779,CS039,B,1
ST0779,CS000,B,5
ST0779,CS020,B,2
ST0779,CS014,A,7
ST0779,CS041,A,6
ST0779,CS046,B,1
ST0779,CS036,B,7
ST0779,CS009,B,3
ST0780,CS045,A,4
ST0780,CS013,A,7
ST0780,CS022,A,5
ST0780,CS044,A,4
ST0780,CS003,A,3
ST0780,CS039,B,3
ST0780,CS010,B,1
ST0780,CS016,A,3
ST0780,CS025,A,8
ST0780,CS048,A,3
ST0780,CS035,B,4
ST0780,CS021,A,8
ST0780,CS020,A,2
ST0780,CS034,A,5
ST0781,CS019,A,6
ST0781,CS036,A,7
ST0781,CS021,B,2
ST0781,CS032,B,3
ST0781,CS028,A,5
ST0781,CS045,A,4
ST0781,CS040,A,3
ST0781,CS004,B,3
ST0781,CS031,A,4
ST0781,CS014,A,6
ST0781,CS013,A,4
ST0781,CS003,A,7
ST0781,CS029,B,6
ST0781,CS030,A,3
ST0781,CS011,A,2
ST0782,CS017,B,4
ST0782,CS022,A,7
ST0782,CS048,A,6
ST0782,CS019,A,7
ST0782,CS015,A,6
ST0782,CS032,A,8
ST0782,CS026,A,6
ST0782,CS020,A,3
ST0782,CS025,A,3
ST0782,CS009,A,6
ST0782,CS036,A,4
ST0782,CS006,A,3
ST0782,CS047,B,7
ST0782,CS037,B,3
ST0782,CS008,A,1
ST0782,CS013,B,1
ST0783,CS018,B,2
ST0783,CS042,B,7
ST0783,CS040,B,8
ST0783,CS009,A,1
ST0783,CS003,B,8
ST0783,CS004,A,2
ST0783,CS041,A,2
ST0783,CS017,B,4
ST0783,CS046,B,5
ST0784,CS031,B,8
ST0784,CS032,A,1
ST0784,CS022,A,7
ST0784,CS049,B,8
ST0784,CS017,B,7
ST0784,CS034,B,7
ST0785,CS046,B,5
ST0785,CS045,B,7
ST0785,CS000,A,1
ST0785,CS013,A,8
ST0785,CS038,A,5
ST0786,CS037,B,3
ST0786,CS004,A,4
ST0786,CS008,B,6
ST0786,CS036,B,6
ST0786,CS026,A,7
ST0786,CS029,B,1
ST0786,CS023,A,4
ST0786,CS049,A,3
ST0786,CS024,B,3
ST0786,CS040,A,2
ST0786,CS007,B,8
ST0786,CS018,B,1
ST0786,CS021,B,7
ST0786,CS047,A,5
ST0786,CS022,A,4
ST0786,CS000,A,2
ST0786,CS010,B,3
ST0786,CS015,B,6
ST0787,CS017,B,1
ST0787,CS043,B,1
ST0787,CS036,B,5
ST0787,CS022,A,2
ST0787,CS016,B,2
ST0787,CS009,A,8
ST0787,CS001,B,2
ST0787,CS044,B,5
ST0787,CS002,A,6
ST0787,CS034,B,6
ST0787,CS024,B,4
ST0787,CS031,B,8
ST0787,CS014,B,5
ST0787,CS029,B,7
ST0787,CS015,B,4
ST0787,CS040,A,7
ST0787,CS049,B,8
ST0787,CS006,B,2
ST0787,CS030,B,1
ST0788,CS020,A,8
ST0788,CS022,A,6
ST0788,CS038,A,6
ST0788,CS031,A,2
ST0788,CS045,A,5
ST0788,CS028,B,1
ST0788,CS025,A,6
ST0789,CS017,A,1
ST0789,CS025,B,6
ST0789,CS004,B,6
ST0789,CS015,B,4
ST0789,CS033,B,4
ST0789,CS030,B,7
ST0789,CS042,B,4
ST0789,CS035,B,7
ST0790,CS049,B,3
ST0790,CS011,B,2
ST0790,CS029,B,1
ST0790,CS024,A,6
ST0790,CS046,A,4
ST0790,CS005,B,7
ST0790,CS021,B,7
ST0790,CS035,B,2
ST0790,CS031,B,7
ST0790,CS000,B,8
ST0790,CS042,B,4
ST0790,CS027,B,4
ST0790,CS018,B,3
ST0791,CS042,A,3
ST0791,CS004,B,7
ST0791,CS044,B,5
ST0791,CS037,A,4
ST0791,CS001,A,7
ST0791,CS010,B,3
ST0791,CS016,A,7
ST0791,CS022,A,6
ST0791,CS000,B,1
ST0791,CS024,A,4
ST0791,CS046,B,3
ST0791,CS028,A,3
ST0791,CS035,A,3
ST0791,CS045,A,6
ST0791,CS027,A,5
ST0791,CS029,B,2
ST0791,CS019,B,4
ST0792,CS034,A,7
ST0792,CS014,A,4
ST0792,CS041,A,5
ST0792,CS001,B,7
ST0792,CS036,B,6
ST0792,CS033,B,8
ST0792,CS043,B,5
ST0792,CS003,A,8
ST0792,CS031,B,6
ST0792,CS046,B,6
ST0792,CS006,A,4
ST0792,CS026,A,5
ST0792,CS000,A,7
ST0792,CS009,A,8
ST0792,CS040,A,2
ST0792,CS024,A,3
ST0792,CS048,B,1
ST0792,CS018,B,1
ST0793,CS003,A,5
ST0793,CS006,A,4
ST0793,CS015,B,6
ST0793,CS048,B,6
ST0793,CS047,B,3
ST0793,CS000,B,2
ST0793,CS016,A,7
ST0793,CS014,A,4
ST0794,CS013,B,2
ST0794,CS046,B,8
ST0794,CS007,B,5
ST0794,CS019,A,1
ST0794,CS031,B,1
ST0794,CS025,B,2
ST0794,CS021,B,2
ST0794,CS023,B,5
ST0794,CS001,A,3
ST0794,CS017,B,3
ST0794,CS024,B,2
ST0794,CS034,B,4
ST0794,CS003,B,8
ST0794,CS033,B,4
ST0794,CS035,B,1
ST0794,CS002,B,3
ST0794,CS011,B,2
ST0794,CS038,B,4
ST0794,CS014,B,7
ST0795,CS031,B,6
ST0795,CS024,B,8
ST0795,CS022,B,4
ST0795,CS025,B,7
ST0795,CS020,B,2
ST0795,CS009,B,7
ST0795,CS005,A,1
ST0795,CS003,B,3
ST0795,CS048,B,4
ST0796,CS000,A,5
ST0796,CS024,A,7
ST0796,CS030,A,1
ST0796,CS025,A,5
ST0796,CS036,A,3
ST0796,CS009,A,8
ST0796,CS034,A,6
ST0796,CS010,A,4
ST0797,CS043,A,7
ST0797,CS032,A,3
ST0797,CS011,A,1
ST0797,CS034,A,2
ST0797,CS009,B,7
ST0797,CS035,A,8
ST0797,CS046,A,7
ST0797,CS045,B,1
ST0797,CS008,B,2
ST0797,CS019,B,1
ST0797,CS014,A,4
ST0797,CS007,B,1
ST0797,CS021,A,5
ST0797,CS022,A,7
ST0797,CS004,A,2
ST0797,CS040,B,1
ST0797,CS001,B,3
ST0798,CS013,B,3
ST0798,CS043,A,8
ST0798,CS036,A,4
ST0798,CS005,A,7
ST0798,CS015,A,5
ST0798,CS027,B,3
ST0798,CS019,B,8
ST0798,CS014,B,4
ST0799,CS025,A,3
ST0799,CS008,A,4
ST0799,CS034,B,3
ST0799,CS010,A,1
ST0799,CS007,A,7
ST0799,CS021,A,1
ST0799,CS026,A,1
ST0799,CS006,A,5
ST0799,CS017,B,2
ST0799,CS038,A,8
ST0799,CS032,A,6
ST0799,CS023,A,7
ST0799,CS019,A,7
ST0800,CS023,B,7
ST0800,CS005,B,3
ST0800,CS048,B,4
ST0800,CS006,B,7
ST0800,CS046,B,8
ST0800,CS003,A,5
ST0800,CS034,B,1
ST0800,CS042,B,3
ST0800,CS015,A,6
ST0800,CS019,A,6
ST0800,CS021,B,6
ST0800,CS029,A,8
ST0800,CS030,B,7
ST0800,CS001,B,1
ST0800,CS009,A,1
ST0801,CS010,B,5
ST0801,CS014,A,8
ST0801,CS032,A,5
ST0801,CS000,A,5
ST0801,CS020,A,4
ST0802,CS038,A,1
ST0802,CS042,B,3
ST0802,CS024,B,1
ST0802,CS003,B,1
ST0802,CS021,B,8
ST0802,CS008,B,5
ST0802,CS011,B,8
ST0802,CS000,A,2
ST0802,CS048,A,6
ST0802,CS033,A,2
ST0802,CS016,A,1
ST0802,CS002,A,2
ST0802,CS018,B,8
ST0802,CS007,B,5
ST0802,CS027,B,1
ST0803,CS044,B,5
ST0803,CS024,B,5
ST0803,CS046,B,8
ST0803,CS010,B,2
ST0803,CS003,B,5
ST0804,CS000,A,1
ST0804,CS009,A,4
ST0804,CS029,A,4
ST0804,CS044,A,1
ST0804,CS012,B,4
ST0804,CS020,B,5
ST0804,CS006,A,1
ST0804,CS027,B,3
ST0805,CS034,A,1
ST0805,CS010,B,3
ST0805,CS040,B,2
ST0805,CS014,A,8
ST0805,CS049,A,7
ST0805,CS046,A,2
ST0805,CS039,B,7
ST0805,CS042,B,2
ST0805,CS004,A,5
ST0805,CS038,A,7
ST0806,CS000,A,1
ST0806,CS006,B,5
ST0806,CS020,B,8
ST0806,CS022,B,2
ST0806,CS025,B,8
ST0807,CS013,B,5
ST0807,CS004,B,4
ST0807,CS003,A,2
ST0807,CS006,B,2
ST0807,CS040,B,1
ST0807,CS047,B,6
ST0807,CS028,B,7
ST0808,CS039,B,2
ST0808,CS029,B,8
ST0808,CS031,A,8
ST0808,CS007,B,1
ST0808,CS042,B,1
ST0808,CS035,B,3
ST0808,CS037,A,4
ST0808,CS019,A,6
ST0808,CS027,A,1
ST0808,CS034,A,4
ST0808,CS033,A,8
ST0809,CS048,B,7
ST0809,CS014,A,8
ST0809,CS020,B,8
ST0809,CS018,B,7
ST0809,CS038,A,1
ST0809,CS001,A,6
ST0809,CS009,A,5
ST0809,CS039,A,4
ST0809,CS000,A,8
ST0809,CS025,B,7
ST0809,CS030,A,6
ST0810,CS010,B,1
ST0810,CS009,A,7
ST0810,CS006,A,5
ST0810,CS036,B,6
ST0810,CS016,A,5
ST0810,CS013,A,4
ST0810,CS008,A,5
ST0810,CS043,B,8
ST0810,CS035,A,3
ST0810,CS007,A,1
ST0811,CS019,A,7
ST0811,CS011,B,8
ST0811,CS030,A,2
ST0811,CS015,A,1
ST0811,CS005,A,2
ST0811,CS047,B,8
ST0811,CS048,B,5
ST0812,CS003,A,2
ST0812,CS020,A,4
ST0812,CS037,A,1
ST0812,CS000,A,2
ST0812,CS031,B,3
ST0812,CS007,A,1
ST0812,CS001,B,5
ST0812,CS015,A,5
ST0812,CS022,A,5
ST0812,CS034,A,4
ST0812,CS046,B,6
ST0812,CS027,A,4
ST0812,CS040,A,5
ST0812,CS004,B,6
ST0812,CS006,A,5
ST0812,CS023,A,4
ST0812,CS010,A,3
ST0813,CS015,A,6
ST0813,CS032,B,1
ST0813,CS022,A,3
ST0813,CS010,A,6
ST0813,CS042,B,2
ST0813,CS039,B,4
ST0813,CS029,A,8
ST0813,CS012,A,7
ST0813,CS025,A,6
ST0813,CS037,A,1
ST0813,CS006,A,4
ST0813,CS013,A,7
ST0813,CS033,B,8
ST0813,CS011,A,8
ST0813,CS046,A,2
ST0814,CS016,B,3
ST0814,CS000,B,2
ST0814,CS032,B,4
ST0814,CS013,B,8
ST0814,CS047,A,8
ST0814,CS037,B,4
ST0814,CS026,B,5
ST0814,CS042,B,8
ST0814,CS010,B,4
ST0814,CS048,B,4
ST0814,CS018,B,6
ST0814,CS003,B,8
ST0814,CS023,B,5
ST0814,CS014,A,1
ST0815,CS024,A,7
ST0815,CS032,A,6
ST0815,CS048,B,4
ST0815,CS021,B,4
ST0815,CS039,B,6
ST0815,CS037,A,1
ST0815,CS041,A,7
ST0815,CS001,A,8
ST0815,CS009,A,7
ST0815,CS013,A,8
ST0815,CS003,A,4
ST0815,CS017,A,3
ST0815,CS038,B,6
ST0815,CS019,B,1
ST0815,CS000,A,7
ST0815,CS042,A,2
ST0815,CS028,A,7
ST0816,CS005,A,6
ST0816,CS046,A,1
ST0816,CS013,A,7
ST0816,CS028,A,4
ST0816,CS048,A,6
ST0816,CS019,A,1
ST0816,CS003,A,8
ST0816,CS022,A,3
ST0816,CS035,A,5
ST0816,CS036,A,8
ST0816,CS029,A,1
ST0816,CS041,A,8
ST0816,CS010,A,6
ST0816,CS004,B,5
ST0816,CS040,B,8
ST0816,CS039,B,1
ST0816,CS014,A,1
ST0816,CS009,A,7
ST0817,CS008,B,7
ST0817,CS024,B,2
ST0817,CS011,B,4
ST0817,CS015,B,5
ST0817,CS042,B,5
ST0817,CS045,B,7
ST0817,CS026,B,3
ST0817,CS048,B,3
ST0817,CS046,B,1
ST0817,CS021,B,8
ST0817,CS000,A,5
ST0818,CS015,B,2
ST0818,CS031,B,2
ST0818,CS012,A,3
ST0818,CS032,B,4
ST0818,CS023,A,2
ST0818,CS008,B,6
ST0819,CS020,B,8
ST0819,CS043,B,3
ST0819,CS001,B,3
ST0819,CS019,A,8
ST0819,CS027,A,6
ST0819,CS018,B,8
ST0819,CS024,A,4
ST0819,CS042,B,5
ST0819,CS008,B,1
ST0820,CS001,B,2
ST0820,CS037,A,4
ST0820,CS035,B,5
ST0820,CS017,B,6
ST0820,CS036,A,8
ST0821,CS015,B,6
ST0821,CS049,B,7
ST0821,CS017,A,7
ST0821,CS013,A,5
ST0821,CS047,A,6
ST0822,CS018,A,7
ST0822,CS021,A,5
ST0822,CS049,A,2
ST0822,CS028,A,4
ST0822,CS038,A,3
ST0822,CS030,A,8
ST0822,CS003,A,8
ST0822,CS046,A,4
ST0822,CS009,A,1
ST0822,CS025,A,4
ST0822,CS037,A,1
ST0822,CS031,B,2
ST0822,CS047,B,1
ST0823,CS019,B,5
ST0823,CS004,B,8
ST0823,CS028,B,4
ST0823,CS002,B,2
ST0823,CS001,A,3
ST0823,CS042,B,7
ST0823,CS048,B,7
ST0823,CS032,B,8
ST0823,CS030,B,2
ST0823,CS023,B,5
ST0823,CS003,B,2
ST0823,CS018,B,6
ST0824,CS038,A,7
ST0824,CS011,A,1
ST0824,CS002,B,2
ST0824,CS047,B,5
ST0824,CS005,A,5
ST0824,CS014,A,5
ST0824,CS016,A,6
ST0824,CS001,A,1
ST0824,CS018,B,5
ST0824,CS031,A,5
ST0824,CS021,A,8
ST0824,CS030,A,4
ST0824,CS013,A,2
ST0824,CS041,A,2
ST0824,CS010,B,1
ST0824,CS003,A,7
ST0824,CS006,A,3
ST0824,CS033,A,4
ST0825,CS001,A,2
ST0825,CS030,A,1
ST0825,CS021,A,4
ST0825,CS044,A,5
ST0825,CS006,B,8
ST0825,CS041,B,7
ST0825,CS023,A,3
ST0825,CS012,B,8
ST0825,CS033,A,8
ST0825,CS009,A,5
ST0825,CS000,A,1
ST0825,CS018,A,8
ST0825,CS005,A,3
ST0825,CS007,A,5
ST0825,CS034,A,4
ST0825,CS032,A,3
ST0825,CS010,B,6
ST0825,CS024,A,2
ST0826,CS005,A,6
ST0826,CS029,A,2
ST0826,CS033,A,8
ST0826,CS007,A,1
ST0826,CS000,A,1
ST0826,CS009,A,3
ST0826,CS017,A,2
ST0827,CS045,B,1
ST0827,CS014,A,6
ST0827,CS040,A,7
ST0827,CS016,B,3
ST0827,CS008,B,5
ST0827,CS034,B,3
ST0827,CS002,B,6
ST0827,CS041,A,7
ST0827,CS007,A,4
ST0827,CS044,B,1
ST0827,CS015,B,2
ST0827,CS047,B,8
ST0827,CS048,A,8
ST0827,CS012,B,1
ST0827,CS031,B,2
ST0827,CS035,B,5
ST0827,CS037,A,5
ST0827,CS043,A,7
ST0828,CS017,A,6
ST0828,CS014,A,2
ST0828,CS049,A,5
ST0828,CS034,A,7
ST0828,CS039,B,7
ST0828,CS028,A,3
ST0829,CS024,B,6
ST0829,CS004,B,7
ST0829,CS043,B,5
ST0829,CS011,B,1
ST0829,CS029,B,2
ST0829,CS028,B,5
ST0829,CS025,B,8
ST0829,CS037,B,8
ST0829,CS010,B,8
ST0829,CS016,B,3
ST0829,CS015,B,2
ST0829,CS048,B,7
ST0830,CS001,A,1
ST0830,CS019,A,7
ST0830,CS014,A,5
ST0830,CS025,A,3
ST0830,CS033,B,5
ST0830,CS026,A,4
ST0830,CS013,A,4
ST0830,CS037,A,6
ST0830,CS039,A,3
ST0830,CS035,A,8
ST0830,CS007,A,4
ST0830,CS005,B,4
ST0830,CS042,B,8
ST0831,CS008,A,1
ST0831,CS001,B,2
ST0831,CS027,B,8
ST0831,CS038,B,4
ST0831,CS018,B,7
ST0831,CS042,B,7
ST0831,CS016,B,5
ST0831,CS041,B,6
ST0831,CS035,A,1
ST0831,CS021,A,1
ST0831,CS033,B,1
ST0832,CS024,A,3
ST0832,CS006,B,4
ST0832,CS049,B,8
ST0832,CS016,B,8
ST0832,CS003,A,3
ST0832,CS011,A,6
ST0832,CS030,B,3
ST0832,CS042,B,2
ST0832,CS009,A,7
ST0832,CS043,A,4
ST0832,CS032,B,4
ST0833,CS029,B,6
ST0833,CS032,B,6
ST0833,CS048,B,1
ST0833,CS033,A,3
ST0833,CS025,B,4
ST0833,CS039,B,2
ST0833,CS014,B,5
ST0833,CS034,A,3
ST0833,CS013,A,6
ST0833,CS031,B,2
ST0833,CS007,A,6
ST0833,CS038,B,5
ST0833,CS001,B,2
ST0834,CS035,A,7
ST0834,CS005,A,8
ST0834,CS014,A,4
ST0834,CS019,A,5
ST0834,CS021,B,8
ST0834,CS024,B,1
ST0834,CS049,B,1
ST0834,CS047,A,5
ST0834,CS026,B,5
ST0834,CS038,B,4
ST0834,CS002,B,8
ST0835,CS006,B,7
ST0835,CS036,A,3
ST0835,CS003,A,3
ST0835,CS042,B,1
ST0835,CS032,B,1
ST0835,CS008,A,8
ST0835,CS019,A,3
ST0835,CS026,A,2
ST0836,CS043,B,3
ST0836,CS048,B,5
ST0836,CS042,B,2
ST0836,CS038,B,6
ST0836,CS011,B,1
ST0836,CS009,B,1
ST0836,CS047,B,4
ST0836,CS015,B,3
ST0836,CS013,B,5
ST0836,CS037,B,5
ST0836,CS035,B,6
ST0836,CS031,B,2
ST0836,CS012,B,6
ST0836,CS025,B,7
ST0836,CS034,B,1
ST0836,CS006,B,6
ST0837,CS033,A,4
ST0837,CS011,B,8
ST0837,CS048,B,6
ST0837,CS000,B,1
ST0837,CS040,A,2
ST0837,CS032,A,3
ST0837,CS006,B,6
ST0837,CS039,B,7
ST0837,CS022,A,3
ST0838,CS012,B,1
ST0838,CS020,A,7
ST0838,CS006,A,1
ST0838,CS048,B,1
ST0838,CS008,B,8
ST0838,CS004,A,7
ST0838,CS035,A,8
ST0838,CS047,B,1
ST0838,CS002,B,5
ST0838,CS044,A,5
ST0838,CS041,A,3
ST0838,CS016,A,2
ST0838,CS009,B,8
ST0838,CS042,B,6
ST0838,CS000,B,2
ST0838,CS001,A,6
ST0838,CS022,A,7
ST0838,CS023,A,2
ST0839,CS001,A,3
ST0839,CS049,A,2
ST0839,CS043,A,6
ST0839,CS032,A,3
ST0839,CS044,B,6
ST0839,CS020,B,8
ST0839,CS037,B,2
ST0839,CS012,B,4
ST0839,CS042,A,8
ST0839,CS013,B,6
ST0839,CS021,B,5
ST0839,CS048,A,6
ST0840,CS016,A,8
ST0840,CS041,B,8
ST0840,CS027,A,5
ST0840,CS043,A,8
ST0840,CS013,B,8
ST0840,CS023,A,4
ST0841,CS021,B,3
ST0841,CS017,B,5
ST0841,CS048,A,5
ST0841,CS028,A,8
ST0841,CS012,B,8
ST0842,CS007,A,1
ST0842,CS020,B,5
ST0842,CS031,B,6
ST0842,CS004,B,1
ST0842,CS044,B,1
ST0842,CS022,A,7
ST0842,CS010,B,4
ST0842,CS009,A,1
ST0842,CS029,B,5
ST0842,CS017,A,4
ST0842,CS018,A,1
ST0842,CS011,A,7
ST0842,CS019,B,4
ST0842,CS046,B,5
ST0843,CS002,B,7
ST0843,CS027,B,6
ST0843,CS040,B,5
ST0843,CS021,B,2
ST0843,CS028,B,1
ST0843,CS044,B,3
ST0843,CS010,B,2
ST0843,CS020,B,3
ST0843,CS008,B,7
ST0843,CS035,B,4
ST0843,CS004,B,6
ST0843,CS000,B,5
ST0843,CS038,B,5
ST0843,CS009,A,8
ST0843,CS043,B,1
ST0843,CS015,B,1
ST0844,CS023,B,6
ST0844,CS036,B,1
ST0844,CS047,B,5
ST0844,CS006,B,6
ST0844,CS018,B,7
ST0844,CS016,B,3
ST0844,CS007,B,4
ST0844,CS009,B,6
ST0844,CS011,B,1
ST0844,CS042,B,4
ST0845,CS001,A,6
ST0845,CS049,B,4
ST0845,CS004,B,7
ST0845,CS032,A,1
ST0845,CS011,A,8
ST0845,CS020,B,8
ST0845,CS024,A,2
ST0845,CS006,A,4
ST0845,CS044,A,3
ST0845,CS003,A,7
ST0845,CS037,A,5
ST0845,CS042,A,2
ST0846,CS028,B,6
ST0846,CS033,A,6
ST0846,CS011,B,2
ST0846,CS005,B,3
ST0846,CS017,B,8
ST0846,CS032,A,6
ST0846,CS008,B,3
ST0846,CS031,A,2
ST0846,CS004,B,5
ST0846,CS024,A,4
ST0846,CS012,B,3
ST0846,CS034,B,5
ST0846,CS025,A,2
ST0846,CS027,A,3
ST0846,CS014,A,1
ST0846,CS030,B,4
ST0846,CS023,A,3
ST0847,CS001,A,2
ST0847,CS003,A,6
ST0847,CS022,A,3
ST0847,CS028,A,1
ST0847,CS034,B,4
ST0847,CS045,B,4
ST0847,CS035,A,4
ST0848,CS041,B,7
ST0848,CS003,A,1
ST0848,CS037,B,2
ST0848,CS038,B,1
ST0848,CS049,B,4
ST0848,CS029,B,7
ST0848,CS007,B,7
ST0848,CS039,B,2
ST0848,CS048,B,4
ST0848,CS017,B,7
ST0848,CS040,B,3
ST0848,CS023,B,4
ST0848,CS030,B,2
ST0848,CS032,B,1
ST0849,CS028,B,6
ST0849,CS046,A,7
ST0849,CS005,A,4
ST0849,CS007,B,1
ST0849,CS032,A,4
ST0849,CS019,B,7
ST0849,CS000,B,6
ST0849,CS011,B,1
ST0849,CS014,B,7
ST0849,CS044,B,5
ST0849,CS037,B,5
ST0849,CS029,A,3
ST0850,CS003,A,7
ST0850,CS035,A,7
ST0850,CS040,B,3
ST0850,CS028,A,7
ST0850,CS048,A,8
ST0850,CS049,A,1
ST0850,CS041,A,6
ST0850,CS012,A,1
ST0850,CS031,B,4
ST0850,CS016,A,5
ST0850,CS029,A,2
ST0850,CS020,A,1
ST0850,CS034,B,7
ST0850,CS026,A,6
ST0850,CS032,A,4
ST0850,CS017,A,2
ST0850,CS009,A,2
ST0850,CS047,A,1
ST0850,CS007,A,8
ST0851,CS014,B,4
ST0851,CS007,A,4
ST0851,CS035,A,1
ST0851,CS010,B,3
ST0851,CS041,B,6
ST0851,CS040,B,4
ST0851,CS038,A,6
ST0851,CS001,A,1
ST0851,CS002,B,2
ST0851,CS013,A,4
ST0851,CS047,A,8
ST0851,CS023,A,8
ST0852,CS034,B,3
ST0852,CS012,B,8
ST0852,CS005,B,5
ST0852,CS016,B,2
ST0852,CS041,B,8
ST0852,CS032,B,3
ST0852,CS043,B,8
ST0852,CS038,B,3
ST0852,CS023,B,1
ST0852,CS033,B,1
ST0852,CS018,B,6
ST0852,CS036,A,8
ST0852,CS040,B,8
ST0852,CS019,B,5
ST0852,CS017,B,8
ST0852,CS008,B,6
ST0852,CS044,B,7
ST0852,CS009,B,3
ST0853,CS010,B,2
ST0853,CS006,B,1
ST0853,CS026,B,6
ST0853,CS031,B,1
ST0853,CS014,A,4
ST0853,CS001,A,5
ST0853,CS032,A,2
ST0853,CS036,B,5
ST0853,CS000,A,6
ST0853,CS015,A,4
ST0853,CS018,B,6
ST0853,CS038,B,4
ST0853,CS012,B,4
ST0853,CS004,B,5
ST0853,CS041,A,4
ST0853,CS042,B,2
ST0854,CS015,B,1
ST0854,CS014,B,3
ST0854,CS007,B,2
ST0854,CS016,B,2
ST0854,CS005,B,2
ST0854,CS039,B,4
ST0854,CS038,B,1
ST0854,CS017,B,8
ST0854,CS009,B,2
ST0854,CS029,A,3
ST0854,CS023,B,3
ST0855,CS036,A,5
ST0855,CS044,B,2
ST0855,CS026,A,4
ST0855,CS037,A,2
ST0855,CS004,A,7
ST0855,CS000,A,3
ST0855,CS002,B,7
ST0856,CS023,B,2
ST0856,CS046,A,2
ST0856,CS042,A,8
ST0856,CS020,B,7
ST0856,CS011,A,3
ST0856,CS014,B,2
ST0856,CS025,A,4
ST0857,CS003,A,7
ST0857,CS012,B,4
ST0857,CS041,B,4
ST0857,CS013,A,7
ST0857,CS029,B,5
ST0857,CS000,B,8
ST0857,CS025,A,1
ST0857,CS028,A,6
ST0858,CS000,A,4
ST0858,CS027,B,4
ST0858,CS008,A,5
ST0858,CS015,B,1
ST0858,CS040,A,6
ST0858,CS002,B,6
ST0858,CS048,A,8
ST0858,CS023,B,7
ST0858,CS020,B,4
ST0858,CS013,A,8
ST0858,CS021,A,8
ST0858,CS038,A,1
ST0858,CS031,B,1
ST0858,CS018,B,2
ST0858,CS047,B,5
ST0858,CS043,A,2
ST0859,CS048,B,5
ST0859,CS027,B,8
ST0859,CS025,A,2
ST0859,CS029,B,2
ST0859,CS039,B,1
ST0859,CS011,B,7
ST0859,CS013,B,4
ST0859,CS010,B,8
ST0859,CS032,B,4
ST0859,CS017,B,4
ST0859,CS033,A,1
ST0859,CS002,B,5
ST0859,CS019,B,3
ST0859,CS007,A,2
ST0859,CS041,B,2
ST0859,CS026,A,3
ST0860,CS045,A,3
ST0860,CS008,B,4
ST0860,CS044,B,4
ST0860,CS016,B,4
ST0860,CS003,A,2
ST0860,CS011,B,2
ST0861,CS001,B,3
ST0861,CS008,B,2
ST0861,CS011,B,5
ST0861,CS007,B,6
ST0861,CS000,A,2
ST0861,CS043,A,1
ST0861,CS004,B,3
ST0861,CS025,B,2
ST0862,CS005,B,7
ST0862,CS044,B,1
ST0862,CS048,B,3
ST0862,CS022,B,8
ST0862,CS027,B,7
ST0862,CS011,A,7
ST0862,CS030,B,3
ST0862,CS036,A,7
ST0863,CS043,A,1
ST0863,CS046,A,5
ST0863,CS007,B,1
ST0863,CS000,A,5
ST0863,CS028,B,3
ST0863,CS004,B,1
ST0863,CS009,B,4
